model,label,noise_type,snr_db,replicate,clean_recall,noisy_recall,recall_loss
mert,double-bass,studio,50,0,0.965217391304,0.965217391304,0
mert,flute,studio,50,0,0.803418803419,0.811965811966,-0.00854700854701
mert,french-horn,studio,50,0,0.879518072289,0.879518072289,0
mert,oboe,studio,50,0,0.873417721519,0.860759493671,0.0126582278481
mert,trombone,studio,50,0,0.964912280702,0.964912280702,0
mert,trumpet,studio,50,0,0.892307692308,0.892307692308,0
mert,tuba,studio,50,0,1,0.991935483871,0.00806451612903
mert,viola,studio,50,0,0.962264150943,0.962264150943,0
mert,violin,studio,50,0,0.821705426357,0.821705426357,0
mert,bassoon,studio,40,0,0.855670103093,0.773195876289,0.0824742268041
mert,cello,studio,40,0,0.75652173913,0.765217391304,-0.00869565217391
mert,clarinet,studio,40,0,0.963963963964,0.954954954955,0.00900900900901
mert,double-bass,studio,40,0,0.965217391304,0.965217391304,0
mert,flute,studio,40,0,0.803418803419,0.820512820513,-0.017094017094
mert,french-horn,studio,40,0,0.879518072289,0.879518072289,0
mert,oboe,studio,40,0,0.873417721519,0.822784810127,0.0506329113924
mert,trombone,studio,40,0,0.964912280702,0.982456140351,-0.0175438596491
mert,trumpet,studio,40,0,0.892307692308,0.892307692308,0
mert,tuba,studio,40,0,1,0.91935483871,0.0806451612903
mert,viola,studio,40,0,0.962264150943,0.962264150943,0
mert,violin,studio,40,0,0.821705426357,0.837209302326,-0.015503875969
mert,bassoon,studio,30,0,0.855670103093,0.752577319588,0.103092783505
mert,cello,studio,30,0,0.75652173913,0.773913043478,-0.0173913043478
mert,clarinet,studio,30,0,0.963963963964,0.846846846847,0.117117117117
mert,double-bass,studio,30,0,0.965217391304,0.965217391304,0
mert,flute,studio,30,0,0.803418803419,0.820512820513,-0.017094017094
mert,french-horn,studio,30,0,0.879518072289,0.831325301205,0.0481927710843
mert,oboe,studio,30,0,0.873417721519,0.696202531646,0.177215189873
mert,trombone,studio,30,0,0.964912280702,0.956140350877,0.00877192982456
mert,trumpet,studio,30,0,0.892307692308,0.861538461538,0.0307692307692
mert,tuba,studio,30,0,1,0.733870967742,0.266129032258
mert,viola,studio,30,0,0.962264150943,0.952830188679,0.00943396226415
mert,violin,studio,30,0,0.821705426357,0.891472868217,-0.0697674418605
mert,bassoon,studio,20,0,0.855670103093,0.680412371134,0.175257731959
mert,cello,studio,20,0,0.75652173913,0.626086956522,0.130434782609
mert,clarinet,studio,20,0,0.963963963964,0.315315315315,0.648648648649
mert,double-bass,studio,20,0,0.965217391304,0.965217391304,0
mert,flute,studio,20,0,0.803418803419,0.820512820513,-0.017094017094
mert,french-horn,studio,20,0,0.879518072289,0.734939759036,0.144578313253
mert,oboe,studio,20,0,0.873417721519,0.379746835443,0.493670886076
mert,trombone,studio,20,0,0.964912280702,0.719298245614,0.245614035088
mert,trumpet,studio,20,0,0.892307692308,0.615384615385,0.276923076923
mert,tuba,studio,20,0,1,0.354838709677,0.645161290323
mert,viola,studio,20,0,0.962264150943,0.839622641509,0.122641509434
mert,violin,studio,20,0,0.821705426357,0.891472868217,-0.0697674418605
mert,bassoon,studio,10,0,0.855670103093,0.484536082474,0.371134020619
mert,cello,studio,10,0,0.75652173913,0.252173913043,0.504347826087
mert,clarinet,studio,10,0,0.963963963964,0.027027027027,0.936936936937
mert,double-bass,studio,10,0,0.965217391304,0.947826086957,0.0173913043478
mert,flute,studio,10,0,0.803418803419,0.692307692308,0.111111111111
mert,french-horn,studio,10,0,0.879518072289,0.602409638554,0.277108433735
mert,oboe,studio,10,0,0.873417721519,0.151898734177,0.721518987342
mert,trombone,studio,10,0,0.964912280702,0.263157894737,0.701754385965
mert,trumpet,studio,10,0,0.892307692308,0.276923076923,0.615384615385
mert,tuba,studio,10,0,1,0.104838709677,0.895161290323
mert,viola,studio,10,0,0.962264150943,0.688679245283,0.27358490566
mert,violin,studio,10,0,0.821705426357,0.767441860465,0.0542635658915
mert,bassoon,studio,0,0,0.855670103093,0.0721649484536,0.783505154639
mert,cello,studio,0,0,0.75652173913,0.0869565217391,0.669565217391
mert,clarinet,studio,0,0,0.963963963964,0,0.963963963964
mert,double-bass,studio,0,0,0.965217391304,0.947826086957,0.0173913043478
mert,flute,studio,0,0,0.803418803419,0.461538461538,0.34188034188
mert,french-horn,studio,0,0,0.879518072289,0.228915662651,0.650602409639
mert,oboe,studio,0,0,0.873417721519,0.0632911392405,0.810126582278
mert,trombone,studio,0,0,0.964912280702,0.0175438596491,0.947368421053
mert,trumpet,studio,0,0,0.892307692308,0.0923076923077,0.8
mert,tuba,studio,0,0,1,0.0322580645161,0.967741935484
mert,viola,studio,0,0,0.962264150943,0.528301886792,0.433962264151
mert,violin,studio,0,0,0.821705426357,0.53488372093,0.286821705426
mert,bassoon,studio,-5,0,0.855670103093,0.0309278350515,0.824742268041
mert,cello,studio,-5,0,0.75652173913,0.0521739130435,0.704347826087
mert,clarinet,studio,-5,0,0.963963963964,0,0.963963963964
mert,double-bass,studio,-5,0,0.965217391304,0.947826086957,0.0173913043478
mert,flute,studio,-5,0,0.803418803419,0.444444444444,0.358974358974
mert,french-horn,studio,-5,0,0.879518072289,0.0963855421687,0.78313253012
mert,oboe,studio,-5,0,0.873417721519,0.0253164556962,0.848101265823
mert,trombone,studio,-5,0,0.964912280702,0,0.964912280702
mert,trumpet,studio,-5,0,0.892307692308,0.0307692307692,0.861538461538
mert,tuba,studio,-5,0,1,0,1
mert,viola,studio,-5,0,0.962264150943,0.462264150943,0.5
mert,violin,studio,-5,0,0.821705426357,0.441860465116,0.37984496124
mert,bassoon,studio,-10,0,0.855670103093,0.020618556701,0.835051546392
mert,cello,studio,-10,0,0.75652173913,0.0347826086957,0.721739130435
mert,clarinet,studio,-10,0,0.963963963964,0,0.963963963964
mert,double-bass,studio,-10,0,0.965217391304,0.886956521739,0.0782608695652
mert,flute,studio,-10,0,0.803418803419,0.307692307692,0.495726495726
mert,french-horn,studio,-10,0,0.879518072289,0.0481927710843,0.831325301205
mert,oboe,studio,-10,0,0.873417721519,0.0126582278481,0.860759493671
mert,trombone,studio,-10,0,0.964912280702,0,0.964912280702
mert,trumpet,studio,-10,0,0.892307692308,0.0153846153846,0.876923076923
mert,tuba,studio,-10,0,1,0,1
mert,viola,studio,-10,0,0.962264150943,0.433962264151,0.528301886792
mert,violin,studio,-10,0,0.821705426357,0.31007751938,0.511627906977
mert,bassoon,studio,50,1,0.855670103093,0.824742268041,0.0309278350515
mert,cello,studio,50,1,0.75652173913,0.765217391304,-0.00869565217391
mert,clarinet,studio,50,1,0.963963963964,0.963963963964,0
mert,double-bass,studio,50,1,0.965217391304,0.965217391304,0
mert,flute,studio,50,1,0.803418803419,0.803418803419,0
mert,french-horn,studio,50,1,0.879518072289,0.879518072289,0
mert,oboe,studio,50,1,0.873417721519,0.848101265823,0.0253164556962
mert,trombone,studio,50,1,0.964912280702,0.973684210526,-0.00877192982456
mert,trumpet,studio,50,1,0.892307692308,0.907692307692,-0.0153846153846
mert,tuba,studio,50,1,1,0.991935483871,0.00806451612903
mert,viola,studio,50,1,0.962264150943,0.962264150943,0
mert,violin,studio,50,1,0.821705426357,0.829457364341,-0.0077519379845
mert,bassoon,studio,40,1,0.855670103093,0.80412371134,0.0515463917526
mert,cello,studio,40,1,0.75652173913,0.765217391304,-0.00869565217391
mert,clarinet,studio,40,1,0.963963963964,0.945945945946,0.018018018018
mert,double-bass,studio,40,1,0.965217391304,0.95652173913,0.00869565217391
mert,flute,studio,40,1,0.803418803419,0.811965811966,-0.00854700854701
mert,french-horn,studio,40,1,0.879518072289,0.879518072289,0
mert,oboe,studio,40,1,0.873417721519,0.835443037975,0.0379746835443
mert,trombone,studio,40,1,0.964912280702,0.973684210526,-0.00877192982456
mert,trumpet,studio,40,1,0.892307692308,0.907692307692,-0.0153846153846
mert,tuba,studio,40,1,1,0.943548387097,0.0564516129032
mert,viola,studio,40,1,0.962264150943,0.962264150943,0
mert,violin,studio,40,1,0.821705426357,0.84496124031,-0.0232558139535
mert,bassoon,studio,30,1,0.855670103093,0.762886597938,0.0927835051546
mert,cello,studio,30,1,0.75652173913,0.730434782609,0.0260869565217
mert,clarinet,studio,30,1,0.963963963964,0.864864864865,0.0990990990991
mert,double-bass,studio,30,1,0.965217391304,0.947826086957,0.0173913043478
mert,flute,studio,30,1,0.803418803419,0.820512820513,-0.017094017094
mert,french-horn,studio,30,1,0.879518072289,0.879518072289,0
mert,oboe,studio,30,1,0.873417721519,0.645569620253,0.227848101266
mert,trombone,studio,30,1,0.964912280702,0.947368421053,0.0175438596491
mert,trumpet,studio,30,1,0.892307692308,0.861538461538,0.0307692307692
mert,tuba,studio,30,1,1,0.685483870968,0.314516129032
mert,viola,studio,30,1,0.962264150943,0.924528301887,0.0377358490566
mert,violin,studio,30,1,0.821705426357,0.875968992248,-0.0542635658915
mert,bassoon,studio,20,1,0.855670103093,0.721649484536,0.134020618557
mert,cello,studio,20,1,0.75652173913,0.617391304348,0.139130434783
mert,clarinet,studio,20,1,0.963963963964,0.342342342342,0.621621621622
mert,double-bass,studio,20,1,0.965217391304,0.947826086957,0.0173913043478
mert,flute,studio,20,1,0.803418803419,0.803418803419,0
mert,french-horn,studio,20,1,0.879518072289,0.734939759036,0.144578313253
mert,oboe,studio,20,1,0.873417721519,0.392405063291,0.481012658228
mert,trombone,studio,20,1,0.964912280702,0.719298245614,0.245614035088
mert,trumpet,studio,20,1,0.892307692308,0.6,0.292307692308
mert,tuba,studio,20,1,1,0.314516129032,0.685483870968
mert,viola,studio,20,1,0.962264150943,0.764150943396,0.198113207547
mert,violin,studio,20,1,0.821705426357,0.891472868217,-0.0697674418605
mert,bassoon,studio,10,1,0.855670103093,0.443298969072,0.412371134021
mert,cello,studio,10,1,0.75652173913,0.321739130435,0.434782608696
mert,clarinet,studio,10,1,0.963963963964,0.027027027027,0.936936936937
mert,double-bass,studio,10,1,0.965217391304,0.947826086957,0.0173913043478
mert,flute,studio,10,1,0.803418803419,0.666666666667,0.136752136752
mert,french-horn,studio,10,1,0.879518072289,0.566265060241,0.313253012048
mert,oboe,studio,10,1,0.873417721519,0.253164556962,0.620253164557
mert,trombone,studio,10,1,0.964912280702,0.289473684211,0.675438596491
mert,trumpet,studio,10,1,0.892307692308,0.215384615385,0.676923076923
mert,tuba,studio,10,1,1,0.120967741935,0.879032258065
mert,viola,studio,10,1,0.962264150943,0.584905660377,0.377358490566
mert,violin,studio,10,1,0.821705426357,0.829457364341,-0.0077519379845
mert,bassoon,studio,0,1,0.855670103093,0.0515463917526,0.80412371134
mert,cello,studio,0,1,0.75652173913,0.095652173913,0.660869565217
mert,clarinet,studio,0,1,0.963963963964,0,0.963963963964
mert,double-bass,studio,0,1,0.965217391304,0.921739130435,0.0434782608696
mert,flute,studio,0,1,0.803418803419,0.461538461538,0.34188034188
mert,french-horn,studio,0,1,0.879518072289,0.349397590361,0.530120481928
mert,oboe,studio,0,1,0.873417721519,0.0506329113924,0.822784810127
mert,trombone,studio,0,1,0.964912280702,0.0175438596491,0.947368421053
mert,trumpet,studio,0,1,0.892307692308,0.0615384615385,0.830769230769
mert,tuba,studio,0,1,1,0.0483870967742,0.951612903226
mert,viola,studio,0,1,0.962264150943,0.452830188679,0.509433962264
mert,violin,studio,0,1,0.821705426357,0.604651162791,0.217054263566
mert,bassoon,studio,-5,1,0.855670103093,0.020618556701,0.835051546392
mert,cello,studio,-5,1,0.75652173913,0.0695652173913,0.686956521739
mert,clarinet,studio,-5,1,0.963963963964,0,0.963963963964
mert,double-bass,studio,-5,1,0.965217391304,0.904347826087,0.0608695652174
mert,flute,studio,-5,1,0.803418803419,0.324786324786,0.478632478632
mert,french-horn,studio,-5,1,0.879518072289,0.204819277108,0.674698795181
mert,oboe,studio,-5,1,0.873417721519,0.0379746835443,0.835443037975
mert,trombone,studio,-5,1,0.964912280702,0.00877192982456,0.956140350877
mert,trumpet,studio,-5,1,0.892307692308,0,0.892307692308
mert,tuba,studio,-5,1,1,0.0322580645161,0.967741935484
mert,viola,studio,-5,1,0.962264150943,0.424528301887,0.537735849057
mert,violin,studio,-5,1,0.821705426357,0.457364341085,0.364341085271
mert,bassoon,studio,-10,1,0.855670103093,0.0103092783505,0.845360824742
mert,cello,studio,-10,1,0.75652173913,0.0608695652174,0.695652173913
mert,clarinet,studio,-10,1,0.963963963964,0,0.963963963964
mert,double-bass,studio,-10,1,0.965217391304,0.826086956522,0.139130434783
mert,flute,studio,-10,1,0.803418803419,0.290598290598,0.512820512821
mert,french-horn,studio,-10,1,0.879518072289,0.10843373494,0.771084337349
mert,oboe,studio,-10,1,0.873417721519,0.0126582278481,0.860759493671
mert,trombone,studio,-10,1,0.964912280702,0,0.964912280702
mert,trumpet,studio,-10,1,0.892307692308,0,0.892307692308
mert,tuba,studio,-10,1,1,0,1
mert,viola,studio,-10,1,0.962264150943,0.358490566038,0.603773584906
mert,violin,studio,-10,1,0.821705426357,0.294573643411,0.527131782946
ast,bassoon,white,50,0,0.948453608247,0.865979381443,0.0824742268041
ast,cello,white,50,0,1,0.991304347826,0.00869565217391
ast,clarinet,white,50,0,1,0.990990990991,0.00900900900901
ast,double-bass,white,50,0,1,1,0
ast,flute,white,50,0,0.991452991453,1,-0.00854700854701
ast,french-horn,white,50,0,0.951807228916,0.975903614458,-0.0240963855422
ast,oboe,white,50,0,1,1,0
ast,trombone,white,50,0,1,1,0
ast,trumpet,white,50,0,1,1,0
ast,tuba,white,50,0,1,0.975806451613,0.0241935483871
ast,viola,white,50,0,0.990566037736,0.990566037736,0
ast,violin,white,50,0,1,1,0
ast,bassoon,white,40,0,0.948453608247,0.742268041237,0.20618556701
ast,cello,white,40,0,1,1,0
ast,clarinet,white,40,0,1,0.936936936937,0.0630630630631
ast,double-bass,white,40,0,1,0.95652173913,0.0434782608696
ast,flute,white,40,0,0.991452991453,1,-0.00854700854701
ast,french-horn,white,40,0,0.951807228916,0.939759036145,0.0120481927711
ast,oboe,white,40,0,1,0.987341772152,0.0126582278481
ast,trombone,white,40,0,1,1,0
ast,trumpet,white,40,0,1,0.907692307692,0.0923076923077
ast,tuba,white,40,0,1,0.927419354839,0.0725806451613
ast,viola,white,40,0,0.990566037736,0.990566037736,0
ast,violin,white,40,0,1,1,0
ast,bassoon,white,30,0,0.948453608247,0.577319587629,0.371134020619
ast,cello,white,30,0,1,0.930434782609,0.0695652173913
ast,clarinet,white,30,0,1,0.927927927928,0.0720720720721
ast,double-bass,white,30,0,1,0.886956521739,0.113043478261
ast,flute,white,30,0,0.991452991453,0.982905982906,0.00854700854701
ast,french-horn,white,30,0,0.951807228916,0.819277108434,0.132530120482
ast,oboe,white,30,0,1,0.784810126582,0.215189873418
ast,trombone,white,30,0,1,1,0
ast,trumpet,white,30,0,1,0.538461538462,0.461538461538
ast,tuba,white,30,0,1,0.83064516129,0.16935483871
ast,viola,white,30,0,0.990566037736,0.990566037736,0
ast,violin,white,30,0,1,0.992248062016,0.0077519379845
ast,bassoon,white,20,0,0.948453608247,0.463917525773,0.484536082474
ast,cello,white,20,0,1,0.695652173913,0.304347826087
ast,clarinet,white,20,0,1,0.846846846847,0.153153153153
ast,double-bass,white,20,0,1,0.84347826087,0.15652173913
ast,flute,white,20,0,0.991452991453,0.940170940171,0.0512820512821
ast,french-horn,white,20,0,0.951807228916,0.602409638554,0.349397590361
ast,oboe,white,20,0,1,0.227848101266,0.772151898734
ast,trombone,white,20,0,1,1,0
ast,trumpet,white,20,0,1,0.369230769231,0.630769230769
ast,tuba,white,20,0,1,0.66935483871,0.33064516129
ast,viola,white,20,0,0.990566037736,0.952830188679,0.0377358490566
ast,violin,white,20,0,1,0.93023255814,0.0697674418605
ast,bassoon,white,10,0,0.948453608247,0.113402061856,0.835051546392
ast,cello,white,10,0,1,0.286956521739,0.713043478261
ast,clarinet,white,10,0,1,0.738738738739,0.261261261261
ast,double-bass,white,10,0,1,0.826086956522,0.173913043478
ast,flute,white,10,0,0.991452991453,0.74358974359,0.247863247863
ast,french-horn,white,10,0,0.951807228916,0.397590361446,0.55421686747
ast,oboe,white,10,0,1,0,1
ast,trombone,white,10,0,1,0.956140350877,0.0438596491228
ast,trumpet,white,10,0,1,0.153846153846,0.846153846154
ast,tuba,white,10,0,1,0.362903225806,0.637096774194
ast,viola,white,10,0,0.990566037736,0.311320754717,0.679245283019
ast,violin,white,10,0,1,0.744186046512,0.255813953488
ast,bassoon,white,0,0,0.948453608247,0,0.948453608247
ast,cello,white,0,0,1,0,1
ast,clarinet,white,0,0,1,0.576576576577,0.423423423423
ast,double-bass,white,0,0,1,0.878260869565,0.121739130435
ast,flute,white,0,0,0.991452991453,0.222222222222,0.769230769231
ast,french-horn,white,0,0,0.951807228916,0.144578313253,0.807228915663
ast,oboe,white,0,0,1,0,1
ast,trombone,white,0,0,1,0.947368421053,0.0526315789474
ast,trumpet,white,0,0,1,0.0153846153846,0.984615384615
ast,tuba,white,0,0,1,0.233870967742,0.766129032258
ast,viola,white,0,0,0.990566037736,0.00943396226415,0.981132075472
ast,violin,white,0,0,1,0.651162790698,0.348837209302
ast,bassoon,white,-5,0,0.948453608247,0,0.948453608247
ast,cello,white,-5,0,1,0,1
ast,clarinet,white,-5,0,1,0.378378378378,0.621621621622
ast,double-bass,white,-5,0,1,0.765217391304,0.234782608696
ast,flute,white,-5,0,0.991452991453,0.0598290598291,0.931623931624
ast,french-horn,white,-5,0,0.951807228916,0.0240963855422,0.927710843373
ast,oboe,white,-5,0,1,0,1
ast,trombone,white,-5,0,1,0.964912280702,0.0350877192982
ast,trumpet,white,-5,0,1,0,1
ast,tuba,white,-5,0,1,0.201612903226,0.798387096774
ast,viola,white,-5,0,0.990566037736,0.00943396226415,0.981132075472
ast,violin,white,-5,0,1,0.581395348837,0.418604651163
ast,bassoon,white,-10,0,0.948453608247,0,0.948453608247
ast,cello,white,-10,0,1,0.00869565217391,0.991304347826
ast,clarinet,white,-10,0,1,0.027027027027,0.972972972973
ast,double-bass,white,-10,0,1,0.417391304348,0.582608695652
ast,flute,white,-10,0,0.991452991453,0.00854700854701,0.982905982906
ast,french-horn,white,-10,0,0.951807228916,0,0.951807228916
ast,oboe,white,-10,0,1,0,1
ast,trombone,white,-10,0,1,0.675438596491,0.324561403509
ast,trumpet,white,-10,0,1,0.0153846153846,0.984615384615
ast,tuba,white,-10,0,1,0.185483870968,0.814516129032
ast,viola,white,-10,0,0.990566037736,0,0.990566037736
ast,violin,white,-10,0,1,0.868217054264,0.131782945736
ast,bassoon,white,50,1,0.948453608247,0.865979381443,0.0824742268041
ast,cello,white,50,1,1,1,0
ast,clarinet,white,50,1,1,0.972972972973,0.027027027027
ast,double-bass,white,50,1,1,1,0
