model,instrument_a,instrument_b,noise_type,snr_db,replicate,clean_symmetric_confusion,noisy_symmetric_confusion,confusion_increase
crnn,double-bass,trombone,audience,0,0,0,0.0786041189931,0.0786041189931
crnn,double-bass,trumpet,audience,0,0,0,0.00769230769231,0.00769230769231
crnn,double-bass,tuba,audience,0,0,0,0.0725806451613,0.0725806451613
crnn,double-bass,viola,audience,0,0,0,0.0188679245283,0.0188679245283
crnn,double-bass,violin,audience,0,0,0.0116279069767,0.249915739805,0.238287832828
crnn,flute,french-horn,audience,0,0,0,0.0903614457831,0.0903614457831
crnn,flute,oboe,audience,0,0,0,0.0443037974684,0.0443037974684
crnn,flute,trombone,audience,0,0,0,0.0432973459289,0.0432973459289
crnn,flute,trumpet,audience,0,0,0.0042735042735,0.0205128205128,0.0162393162393
crnn,flute,tuba,audience,0,0,0,0.0766129032258,0.0766129032258
crnn,flute,viola,audience,0,0,0.00471698113208,0.0750282212546,0.0703112401226
crnn,flute,violin,audience,0,0,0,0.211687537269,0.211687537269
crnn,french-horn,oboe,audience,0,0,0.00632911392405,0.00632911392405,0
crnn,french-horn,trombone,audience,0,0,0.00438596491228,0.15773620799,0.153350243078
crnn,french-horn,trumpet,audience,0,0,0,0.0301204819277,0.0301204819277
crnn,french-horn,tuba,audience,0,0,0,0,0
crnn,french-horn,viola,audience,0,0,0,0.00602409638554,0.00602409638554
crnn,french-horn,violin,audience,0,0,0,0.132530120482,0.132530120482
crnn,oboe,trombone,audience,0,0,0,0.00632911392405,0.00632911392405
crnn,oboe,trumpet,audience,0,0,0,0.0126582278481,0.0126582278481
crnn,oboe,tuba,audience,0,0,0,0,0
crnn,oboe,viola,audience,0,0,0,0.00632911392405,0.00632911392405
crnn,oboe,violin,audience,0,0,0,0.367088607595,0.367088607595
crnn,trombone,trumpet,audience,0,0,0,0.127395411606,0.127395411606
crnn,trombone,tuba,audience,0,0,0,0.149193548387,0.149193548387
crnn,trombone,viola,audience,0,0,0,0,0
crnn,trombone,violin,audience,0,0,0,0.121787025704,0.121787025704
crnn,trumpet,tuba,audience,0,0,0,0.00806451612903,0.00806451612903
crnn,trumpet,viola,audience,0,0,0,0,0
crnn,trumpet,violin,audience,0,0,0,0.246273106738,0.246273106738
crnn,tuba,viola,audience,0,0,0,0,0
crnn,tuba,violin,audience,0,0,0,0.129032258065,0.129032258065
crnn,viola,violin,audience,0,0,0,0.220857101068,0.220857101068
crnn,bassoon,cello,audience,-5,0,0.0103092783505,0,-0.0103092783505
crnn,bassoon,clarinet,audience,-5,0,0.00515463917526,0,-0.00515463917526
crnn,bassoon,double-bass,audience,-5,0,0,0.0103092783505,0.0103092783505
crnn,bassoon,flute,audience,-5,0,0,0.0567010309278,0.0567010309278
crnn,bassoon,french-horn,audience,-5,0,0.0292510247174,0.0180722891566,-0.0111787355608
crnn,bassoon,oboe,audience,-5,0,0.0309278350515,0.00632911392405,-0.0245987211275
crnn,bassoon,trombone,audience,-5,0,0,0.0824742268041,0.0824742268041
crnn,bassoon,trumpet,audience,-5,0,0.00515463917526,0.0618556701031,0.0567010309278
crnn,bassoon,tuba,audience,-5,0,0,0,0
crnn,bassoon,viola,audience,-5,0,0,0,0
crnn,bassoon,violin,audience,-5,0,0.016782546152,0.230680092704,0.213897546552
crnn,cello,clarinet,audience,-5,0,0,0.00869565217391,0.00869565217391
crnn,cello,double-bass,audience,-5,0,0,0.0391304347826,0.0391304347826
crnn,cello,flute,audience,-5,0,0,0.0173913043478,0.0173913043478
crnn,cello,french-horn,audience,-5,0,0,0,0
crnn,cello,oboe,audience,-5,0,0,0,0
crnn,cello,trombone,audience,-5,0,0,0.0521739130435,0.0521739130435
crnn,cello,trumpet,audience,-5,0,0,0.00434782608696,0.00434782608696
crnn,cello,tuba,audience,-5,0,0,0,0
crnn,cello,viola,audience,-5,0,0,0.00434782608696,0.00434782608696
crnn,cello,violin,audience,-5,0,0.0120997640715,0.291304347826,0.279204583755
crnn,clarinet,double-bass,audience,-5,0,0,0,0
crnn,clarinet,flute,audience,-5,0,0,0.0045045045045,0.0045045045045
crnn,clarinet,french-horn,audience,-5,0,0,0,0
crnn,clarinet,oboe,audience,-5,0,0,0.0045045045045,0.0045045045045
crnn,clarinet,trombone,audience,-5,0,0,0.0990990990991,0.0990990990991
crnn,clarinet,trumpet,audience,-5,0,0,0.0315315315315,0.0315315315315
crnn,clarinet,tuba,audience,-5,0,0,0.00403225806452,0.00403225806452
crnn,clarinet,viola,audience,-5,0,0,0,0
crnn,clarinet,violin,audience,-5,0,0.0077519379845,0.292792792793,0.285040854808
crnn,double-bass,flute,audience,-5,0,0,0.0478260869565,0.0478260869565
crnn,double-bass,french-horn,audience,-5,0,0,0.00602409638554,0.00602409638554
crnn,double-bass,oboe,audience,-5,0,0,0,0
crnn,double-bass,trombone,audience,-5,0,0,0.0654462242563,0.0654462242563
crnn,double-bass,trumpet,audience,-5,0,0,0.00434782608696,0.00434782608696
crnn,double-bass,tuba,audience,-5,0,0,0.0322580645161,0.0322580645161
crnn,double-bass,viola,audience,-5,0,0,0.00471698113208,0.00471698113208
crnn,double-bass,violin,audience,-5,0,0.0116279069767,0.301516683519,0.289888776542
crnn,flute,french-horn,audience,-5,0,0,0.0542168674699,0.0542168674699
crnn,flute,oboe,audience,-5,0,0,0.0316455696203,0.0316455696203
crnn,flute,trombone,audience,-5,0,0,0.0475708502024,0.0475708502024
crnn,flute,trumpet,audience,-5,0,0.0042735042735,0.00854700854701,0.0042735042735
crnn,flute,tuba,audience,-5,0,0,0.0604838709677,0.0604838709677
crnn,flute,viola,audience,-5,0,0.00471698113208,0.0278584099339,0.0231414288018
crnn,flute,violin,audience,-5,0,0,0.293281653747,0.293281653747
crnn,french-horn,oboe,audience,-5,0,0.00632911392405,0,-0.00632911392405
crnn,french-horn,trombone,audience,-5,0,0.00438596491228,0.125977594589,0.121591629677
crnn,french-horn,trumpet,audience,-5,0,0,0.0240963855422,0.0240963855422
crnn,french-horn,tuba,audience,-5,0,0,0,0
crnn,french-horn,viola,audience,-5,0,0,0.0120481927711,0.0120481927711
crnn,french-horn,violin,audience,-5,0,0,0.228915662651,0.228915662651
crnn,oboe,trombone,audience,-5,0,0,0.0189873417722,0.0189873417722
crnn,oboe,trumpet,audience,-5,0,0,0.00632911392405,0.00632911392405
crnn,oboe,tuba,audience,-5,0,0,0,0
crnn,oboe,viola,audience,-5,0,0,0.00632911392405,0.00632911392405
crnn,oboe,violin,audience,-5,0,0,0.398734177215,0.398734177215
crnn,trombone,trumpet,audience,-5,0,0,0.125168690958,0.125168690958
crnn,trombone,tuba,audience,-5,0,0,0.145161290323,0.145161290323
crnn,trombone,viola,audience,-5,0,0,0,0
crnn,trombone,violin,audience,-5,0,0,0.177784577723,0.177784577723
crnn,trumpet,tuba,audience,-5,0,0,0.0161290322581,0.0161290322581
crnn,trumpet,viola,audience,-5,0,0,0,0
crnn,trumpet,violin,audience,-5,0,0,0.303875968992,0.303875968992
crnn,tuba,viola,audience,-5,0,0,0,0
crnn,tuba,violin,audience,-5,0,0,0.193548387097,0.193548387097
crnn,viola,violin,audience,-5,0,0,0.329347667105,0.329347667105
crnn,bassoon,cello,audience,-10,0,0.0103092783505,0,-0.0103092783505
crnn,bassoon,clarinet,audience,-10,0,0.00515463917526,0,-0.00515463917526
crnn,bassoon,double-bass,audience,-10,0,0,0.00515463917526,0.00515463917526
crnn,bassoon,flute,audience,-10,0,0,0.0360824742268,0.0360824742268
crnn,bassoon,french-horn,audience,-10,0,0.0292510247174,0.0120481927711,-0.0172028319463
crnn,bassoon,oboe,audience,-10,0,0.0309278350515,0,-0.0309278350515
crnn,bassoon,trombone,audience,-10,0,0,0.0721649484536,0.0721649484536
crnn,bassoon,trumpet,audience,-10,0,0.00515463917526,0.0257731958763,0.020618556701
crnn,bassoon,tuba,audience,-10,0,0,0,0
crnn,bassoon,viola,audience,-10,0,0,0,0
crnn,bassoon,violin,audience,-10,0,0.016782546152,0.307999680332,0.29121713418
crnn,cello,clarinet,audience,-10,0,0,0,0
crnn,cello,double-bass,audience,-10,0,0,0.0173913043478,0.0173913043478
crnn,cello,flute,audience,-10,0,0,0.0130434782609,0.0130434782609
crnn,cello,french-horn,audience,-10,0,0,0,0
crnn,cello,oboe,audience,-10,0,0,0,0
crnn,cello,trombone,audience,-10,0,0,0.0391304347826,0.0391304347826
crnn,cello,trumpet,audience,-10,0,0,0.00869565217391,0.00869565217391
crnn,cello,tuba,audience,-10,0,0,0,0
crnn,cello,viola,audience,-10,0,0,0.00434782608696,0.00434782608696
crnn,cello,violin,audience,-10,0,0.0120997640715,0.352173913043,0.340074148972
crnn,clarinet,double-bass,audience,-10,0,0,0,0
crnn,clarinet,flute,audience,-10,0,0,0.00900900900901,0.00900900900901
crnn,clarinet,french-horn,audience,-10,0,0,0,0
crnn,clarinet,oboe,audience,-10,0,0,0.0045045045045,0.0045045045045
crnn,clarinet,trombone,audience,-10,0,0,0.0855855855856,0.0855855855856
crnn,clarinet,trumpet,audience,-10,0,0,0.0315315315315,0.0315315315315
crnn,clarinet,tuba,audience,-10,0,0,0.00806451612903,0.00806451612903
crnn,clarinet,viola,audience,-10,0,0,0,0
crnn,clarinet,violin,audience,-10,0,0.0077519379845,0.31981981982,0.312067881835
crnn,double-bass,flute,audience,-10,0,0,0.0521739130435,0.0521739130435
crnn,double-bass,french-horn,audience,-10,0,0,0,0
crnn,double-bass,oboe,audience,-10,0,0,0,0
crnn,double-bass,trombone,audience,-10,0,0,0.034820747521,0.034820747521
crnn,double-bass,trumpet,audience,-10,0,0,0.00434782608696,0.00434782608696
crnn,double-bass,tuba,audience,-10,0,0,0.0161290322581,0.0161290322581
crnn,double-bass,viola,audience,-10,0,0,0,0
crnn,double-bass,violin,audience,-10,0,0.0116279069767,0.355106167846,0.34347826087
crnn,flute,french-horn,audience,-10,0,0,0.0361445783133,0.0361445783133
crnn,flute,oboe,audience,-10,0,0,0.0126582278481,0.0126582278481
crnn,flute,trombone,audience,-10,0,0,0.0428475033738,0.0428475033738
crnn,flute,trumpet,audience,-10,0,0.0042735042735,0.0042735042735,0
crnn,flute,tuba,audience,-10,0,0,0.0564516129032,0.0564516129032
crnn,flute,viola,audience,-10,0,0.00471698113208,0.00943396226415,0.00471698113208
crnn,flute,violin,audience,-10,0,0,0.331743192208,0.331743192208
crnn,french-horn,oboe,audience,-10,0,0.00632911392405,0,-0.00632911392405
crnn,french-horn,trombone,audience,-10,0,0.00438596491228,0.101881209047,0.0974952441344
crnn,french-horn,trumpet,audience,-10,0,0,0.0240963855422,0.0240963855422
crnn,french-horn,tuba,audience,-10,0,0,0,0
crnn,french-horn,viola,audience,-10,0,0,0.0120481927711,0.0120481927711
crnn,french-horn,violin,audience,-10,0,0,0.28313253012,0.28313253012
crnn,oboe,trombone,audience,-10,0,0,0.0316455696203,0.0316455696203
crnn,oboe,trumpet,audience,-10,0,0,0,0
crnn,oboe,tuba,audience,-10,0,0,0,0
crnn,oboe,viola,audience,-10,0,0,0,0
crnn,oboe,violin,audience,-10,0,0,0.424050632911,0.424050632911
crnn,trombone,trumpet,audience,-10,0,0,0.0988529014845,0.0988529014845
crnn,trombone,tuba,audience,-10,0,0,0.120967741935,0.120967741935
crnn,trombone,viola,audience,-10,0,0,0.00438596491228,0.00438596491228
crnn,trombone,violin,audience,-10,0,0,0.261117911057,0.261117911057
crnn,trumpet,tuba,audience,-10,0,0,0.0120967741935,0.0120967741935
crnn,trumpet,viola,audience,-10,0,0,0,0
crnn,trumpet,violin,audience,-10,0,0,0.326952892069,0.326952892069
crnn,tuba,viola,audience,-10,0,0,0,0
crnn,tuba,violin,audience,-10,0,0,0.241935483871,0.241935483871
crnn,viola,violin,audience,-10,0,0,0.38679245283,0.38679245283
crnn,bassoon,cello,audience,50,1,0.0103092783505,0.020618556701,0.0103092783505
crnn,bassoon,clarinet,audience,50,1,0.00515463917526,0,-0.00515463917526
crnn,bassoon,double-bass,audience,50,1,0,0,0
crnn,bassoon,flute,audience,50,1,0,0,0
crnn,bassoon,french-horn,audience,50,1,0.0292510247174,0.0223574711216,-0.00689355359583
crnn,bassoon,oboe,audience,50,1,0.0309278350515,0.0309278350515,0
crnn,bassoon,trombone,audience,50,1,0,0,0
crnn,bassoon,trumpet,audience,50,1,0.00515463917526,0.00515463917526,0
crnn,bassoon,tuba,audience,50,1,0,0,0
crnn,bassoon,viola,audience,50,1,0,0,0
crnn,bassoon,violin,audience,50,1,0.016782546152,0.00903060816751,-0.0077519379845
crnn,cello,clarinet,audience,50,1,0,0,0
crnn,cello,double-bass,audience,50,1,0,0,0
crnn,cello,flute,audience,50,1,0,0,0
crnn,cello,french-horn,audience,50,1,0,0,0
crnn,cello,oboe,audience,50,1,0,0,0
crnn,cello,trombone,audience,50,1,0,0,0
crnn,cello,trumpet,audience,50,1,0,0,0
crnn,cello,tuba,audience,50,1,0,0,0
crnn,cello,viola,audience,50,1,0,0,0
crnn,cello,violin,audience,50,1,0.0120997640715,0.0237276710482,0.0116279069767
crnn,clarinet,double-bass,audience,50,1,0,0,0
crnn,clarinet,flute,audience,50,1,0,0.00854700854701,0.00854700854701
crnn,clarinet,french-horn,audience,50,1,0,0.0120481927711,0.0120481927711
crnn,clarinet,oboe,audience,50,1,0,0,0
crnn,clarinet,trombone,audience,50,1,0,0,0
crnn,clarinet,trumpet,audience,50,1,0,0,0
crnn,clarinet,tuba,audience,50,1,0,0,0
crnn,clarinet,viola,audience,50,1,0,0,0
crnn,clarinet,violin,audience,50,1,0.0077519379845,0.0077519379845,0
crnn,double-bass,flute,audience,50,1,0,0,0
crnn,double-bass,french-horn,audience,50,1,0,0,0
crnn,double-bass,oboe,audience,50,1,0,0,0
crnn,double-bass,trombone,audience,50,1,0,0,0
crnn,double-bass,trumpet,audience,50,1,0,0,0
crnn,double-bass,tuba,audience,50,1,0,0,0
crnn,double-bass,viola,audience,50,1,0,0,0
crnn,double-bass,violin,audience,50,1,0.0116279069767,0.0116279069767,0
crnn,flute,french-horn,audience,50,1,0,0,0
crnn,flute,oboe,audience,50,1,0,0,0
crnn,flute,trombone,audience,50,1,0,0,0
crnn,flute,trumpet,audience,50,1,0.0042735042735,0.0042735042735,0
crnn,flute,tuba,audience,50,1,0,0,0
crnn,flute,viola,audience,50,1,0.00471698113208,0.00471698113208,0
crnn,flute,violin,audience,50,1,0,0,0
crnn,french-horn,oboe,audience,50,1,0.00632911392405,0.00632911392405,0
crnn,french-horn,trombone,audience,50,1,0.00438596491228,0.0224582540689,0.0180722891566
crnn,french-horn,trumpet,audience,50,1,0,0.00602409638554,0.00602409638554
crnn,french-horn,tuba,audience,50,1,0,0,0
crnn,french-horn,viola,audience,50,1,0,0,0
crnn,french-horn,violin,audience,50,1,0,0,0
crnn,oboe,trombone,audience,50,1,0,0,0
crnn,oboe,trumpet,audience,50,1,0,0,0
crnn,oboe,tuba,audience,50,1,0,0,0
crnn,oboe,viola,audience,50,1,0,0,0
crnn,oboe,violin,audience,50,1,0,0,0
crnn,trombone,trumpet,audience,50,1,0,0.0153846153846,0.0153846153846
crnn,trombone,tuba,audience,50,1,0,0.00403225806452,0.00403225806452
crnn,trombone,viola,audience,50,1,0,0,0
crnn,trombone,violin,audience,50,1,0,0,0
crnn,trumpet,tuba,audience,50,1,0,0,0
crnn,trumpet,viola,audience,50,1,0,0,0
crnn,trumpet,violin,audience,50,1,0,0,0
crnn,tuba,viola,audience,50,1,0,0,0
crnn,tuba,violin,audience,50,1,0,0,0
crnn,viola,violin,audience,50,1,0,0,0
crnn,bassoon,cello,audience,40,1,0.0103092783505,0.0360824742268,0.0257731958763
crnn,bassoon,clarinet,audience,40,1,0.00515463917526,0.020618556701,0.0154639175258
crnn,bassoon,double-bass,audience,40,1,0,0,0
crnn,bassoon,flute,audience,40,1,0,0,0
crnn,bassoon,french-horn,audience,40,1,0.0292510247174,0.0223574711216,-0.00689355359583
crnn,bassoon,oboe,audience,40,1,0.0309278350515,0.0103092783505,-0.020618556701
crnn,bassoon,trombone,audience,40,1,0,0.0103092783505,0.0103092783505
crnn,bassoon,trumpet,audience,40,1,0.00515463917526,0,-0.00515463917526
crnn,bassoon,tuba,audience,40,1,0,0,0
crnn,bassoon,viola,audience,40,1,0,0,0
crnn,bassoon,violin,audience,40,1,0.016782546152,0.0103092783505,-0.00647326780149
crnn,cello,clarinet,audience,40,1,0,0,0
crnn,cello,double-bass,audience,40,1,0,0.00434782608696,0.00434782608696
crnn,cello,flute,audience,40,1,0,0,0
crnn,cello,french-horn,audience,40,1,0,0.00602409638554,0.00602409638554
crnn,cello,oboe,audience,40,1,0,0,0
crnn,cello,trombone,audience,40,1,0,0.00434782608696,0.00434782608696
crnn,cello,trumpet,audience,40,1,0,0,0
crnn,cello,tuba,audience,40,1,0,0,0
crnn,cello,viola,audience,40,1,0,0,0
crnn,cello,violin,audience,40,1,0.0120997640715,0.0237276710482,0.0116279069767
crnn,clarinet,double-bass,audience,40,1,0,0,0
crnn,clarinet,flute,audience,40,1,0,0.0128205128205,0.0128205128205
crnn,clarinet,french-horn,audience,40,1,0,0.0240963855422,0.0240963855422
crnn,clarinet,oboe,audience,40,1,0,0,0
crnn,clarinet,trombone,audience,40,1,0,0,0
crnn,clarinet,trumpet,audience,40,1,0,0.0230769230769,0.0230769230769
crnn,clarinet,tuba,audience,40,1,0,0.00806451612903,0.00806451612903
crnn,clarinet,viola,audience,40,1,0,0,0
crnn,clarinet,violin,audience,40,1,0.0077519379845,0.0116279069767,0.00387596899225
crnn,double-bass,flute,audience,40,1,0,0,0
crnn,double-bass,french-horn,audience,40,1,0,0,0
crnn,double-bass,oboe,audience,40,1,0,0,0
crnn,double-bass,trombone,audience,40,1,0,0,0
crnn,double-bass,trumpet,audience,40,1,0,0,0
crnn,double-bass,tuba,audience,40,1,0,0.0161290322581,0.0161290322581
crnn,double-bass,viola,audience,40,1,0,0,0
crnn,double-bass,violin,audience,40,1,0.0116279069767,0.0116279069767,0
crnn,flute,french-horn,audience,40,1,0,0.00602409638554,0.00602409638554
crnn,flute,oboe,audience,40,1,0,0,0
crnn,flute,trombone,audience,40,1,0,0,0
crnn,flute,trumpet,audience,40,1,0.0042735042735,0.0042735042735,0
crnn,flute,tuba,audience,40,1,0,0,0
crnn,flute,viola,audience,40,1,0.00471698113208,0.00471698113208,0
crnn,flute,violin,audience,40,1,0,0.0042735042735,0.0042735042735
crnn,french-horn,oboe,audience,40,1,0.00632911392405,0.00632911392405,0
crnn,french-horn,trombone,audience,40,1,0.00438596491228,0.0525787359966,0.0481927710843
crnn,french-horn,trumpet,audience,40,1,0,0.0120481927711,0.0120481927711
crnn,french-horn,tuba,audience,40,1,0,0,0
crnn,french-horn,viola,audience,40,1,0,0,0
crnn,french-horn,violin,audience,40,1,0,0,0
crnn,oboe,trombone,audience,40,1,0,0,0
crnn,oboe,trumpet,audience,40,1,0,0,0
crnn,oboe,tuba,audience,40,1,0,0,0
crnn,oboe,viola,audience,40,1,0,0.00632911392405,0.00632911392405
crnn,oboe,violin,audience,40,1,0,0,0
crnn,trombone,trumpet,audience,40,1,0,0.0538461538462,0.0538461538462
crnn,trombone,tuba,audience,40,1,0,0.0685483870968,0.0685483870968
crnn,trombone,viola,audience,40,1,0,0,0
crnn,trombone,violin,audience,40,1,0,0,0
crnn,trumpet,tuba,audience,40,1,0,0,0
crnn,trumpet,viola,audience,40,1,0,0,0
crnn,trumpet,violin,audience,40,1,0,0,0
crnn,tuba,viola,audience,40,1,0,0,0
crnn,tuba,violin,audience,40,1,0,0,0
crnn,viola,violin,audience,40,1,0,0,0
crnn,bassoon,cello,audience,30,1,0.0103092783505,0.0360824742268,0.0257731958763
crnn,bassoon,clarinet,audience,30,1,0.00515463917526,0.0360824742268,0.0309278350515
crnn,bassoon,double-bass,audience,30,1,0,0.0103092783505,0.0103092783505
crnn,bassoon,flute,audience,30,1,0,0.00515463917526,0.00515463917526
crnn,bassoon,french-horn,audience,30,1,0.0292510247174,0.0223574711216,-0.00689355359583
crnn,bassoon,oboe,audience,30,1,0.0309278350515,0.00515463917526,-0.0257731958763
crnn,bassoon,trombone,audience,30,1,0,0.0360824742268,0.0360824742268
crnn,bassoon,trumpet,audience,30,1,0.00515463917526,0.00515463917526,0
crnn,bassoon,tuba,audience,30,1,0,0,0
crnn,bassoon,viola,audience,30,1,0,0,0
crnn,bassoon,violin,audience,30,1,0.016782546152,0.0154639175258,-0.00131862862623
crnn,cello,clarinet,audience,30,1,0,0.00434782608696,0.00434782608696
crnn,cello,double-bass,audience,30,1,0,0.0347826086957,0.0347826086957
crnn,cello,flute,audience,30,1,0,0,0
crnn,cello,french-horn,audience,30,1,0,0.0180722891566,0.0180722891566
crnn,cello,oboe,audience,30,1,0,0.0189873417722,0.0189873417722
crnn,cello,trombone,audience,30,1,0,0.0174294431732,0.0174294431732
crnn,cello,trumpet,audience,30,1,0,0,0
crnn,cello,tuba,audience,30,1,0,0.00403225806452,0.00403225806452
crnn,cello,viola,audience,30,1,0,0,0
crnn,cello,violin,audience,30,1,0.0120997640715,0.0198517020559,0.0077519379845
crnn,clarinet,double-bass,audience,30,1,0,0,0
crnn,clarinet,flute,audience,30,1,0,0.042735042735,0.042735042735
crnn,clarinet,french-horn,audience,30,1,0,0.066265060241,0.066265060241
crnn,clarinet,oboe,audience,30,1,0,0.0379746835443,0.0379746835443
crnn,clarinet,trombone,audience,30,1,0,0.0220483641536,0.0220483641536
crnn,clarinet,trumpet,audience,30,1,0,0.0615384615385,0.0615384615385
crnn,clarinet,tuba,audience,30,1,0,0.0403225806452,0.0403225806452
crnn,clarinet,viola,audience,30,1,0,0,0
crnn,clarinet,violin,audience,30,1,0.0077519379845,0.012256442489,0.0045045045045
crnn,double-bass,flute,audience,30,1,0,0,0
crnn,double-bass,french-horn,audience,30,1,0,0,0
crnn,double-bass,oboe,audience,30,1,0,0,0
crnn,double-bass,trombone,audience,30,1,0,0.00438596491228,0.00438596491228
crnn,double-bass,trumpet,audience,30,1,0,0,0
crnn,double-bass,tuba,audience,30,1,0,0.0766129032258,0.0766129032258
crnn,double-bass,viola,audience,30,1,0,0.00471698113208,0.00471698113208
crnn,double-bass,violin,audience,30,1,0.0116279069767,0.0503875968992,0.0387596899225
crnn,flute,french-horn,audience,30,1,0,0.00602409638554,0.00602409638554
crnn,flute,oboe,audience,30,1,0,0.0253164556962,0.0253164556962
crnn,flute,trombone,audience,30,1,0,0.00854700854701,0.00854700854701
crnn,flute,trumpet,audience,30,1,0.0042735042735,0.00854700854701,0.0042735042735
crnn,flute,tuba,audience,30,1,0,0,0
crnn,flute,viola,audience,30,1,0.00471698113208,0.00471698113208,0
crnn,flute,violin,audience,30,1,0,0.0128205128205,0.0128205128205
crnn,french-horn,oboe,audience,30,1,0.00632911392405,0,-0.00632911392405
crnn,french-horn,trombone,audience,30,1,0.00438596491228,0.0706510251532,0.066265060241
